225 13218 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
225 13219 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.393) }   3  49
225 13220 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.398) }   4  99
225 13221 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.438) }   4  99
225 13222 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.441) }   4  98
225 13223 { (   0.388,    0.825), (   0.516,    0.768), (   0.649,    0.669), (   0.756,    0.553), (   0.816,    0.441) }   3  49
225 13224 { (   0.424,    0.820), (   0.533,    0.765), (   0.656,    0.668), (   0.756,    0.553), (   0.816,    0.441) }   0   1
226 13225 { (   0.441,    0.816), (   0.541,    0.763), (   0.659,    0.667), (   0.756,    0.553), (   0.816,    0.441) }   0   2
226 13226 { (   0.441,    0.816), (   0.553,    0.756), (   0.664,    0.664), (   0.756,    0.553), (   0.816,    0.441) }   1   1
226 13227 { (   0.441,    0.816), (   0.553,    0.756), (   0.667,    0.659), (   0.763,    0.541), (   0.816,    0.441) }   3  50
226 13228 { (   0.441,    0.816), (   0.553,    0.756), (   0.668,    0.656), (   0.765,    0.533), (   0.820,    0.424) }   4  99
226 13229 { (   0.441,    0.816), (   0.553,    0.756), (   0.669,    0.649), (   0.768,    0.516), (   0.825,    0.388) }   4 100
226 13230 { (   0.441,    0.816), (   0.533,    0.756), (   0.658,    0.649), (   0.761,    0.516), (   0.820,    0.388) }   1   3
226 13231 { (   0.441,    0.816), (   0.527,    0.756), (   0.655,    0.649), (   0.760,    0.516), (   0.819,    0.388) }   1   2
226 13232 { (   0.441,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   1   1
226 13233 { (   0.425,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0  10
226 13234 { (   0.423,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   9
226 13235 { (   0.421,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   8
226 13236 { (   0.418,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   7
226 13237 { (   0.416,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   6
226 13238 { (   0.413,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   5
226 13239 { (   0.410,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   4
226 13240 { (   0.407,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   3
226 13241 { (   0.403,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   2
226 13242 { (   0.398,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   1
226 13243 { (   0.393,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   0
226 13244 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
226 13245 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.393) }   3  49
226 13246 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.398) }   4  99
226 13247 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.438) }   4  99
226 13248 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.441) }   4  98
226 13249 { (   0.388,    0.825), (   0.516,    0.768), (   0.649,    0.669), (   0.756,    0.553), (   0.816,    0.441) }   3  49
226 13250 { (   0.424,    0.820), (   0.533,    0.765), (   0.656,    0.668), (   0.756,    0.553), (   0.816,    0.441) }   0   1
227 13251 { (   0.441,    0.816), (   0.541,    0.763), (   0.659,    0.667), (   0.756,    0.553), (   0.816,    0.441) }   0   2
227 13252 { (   0.441,    0.816), (   0.553,    0.756), (   0.664,    0.664), (   0.756,    0.553), (   0.816,    0.441) }   1   1
227 13253 { (   0.441,    0.816), (   0.553,    0.756), (   0.667,    0.659), (   0.763,    0.541), (   0.816,    0.441) }   3  50
227 13254 { (   0.441,    0.816), (   0.553,    0.756), (   0.668,    0.656), (   0.765,    0.533), (   0.820,    0.424) }   4  99
227 13255 { (   0.441,    0.816), (   0.553,    0.756), (   0.669,    0.649), (   0.768,    0.516), (   0.825,    0.388) }   4 100
227 13256 { (   0.441,    0.816), (   0.533,    0.756), (   0.658,    0.649), (   0.761,    0.516), (   0.820,    0.388) }   1   3
227 13257 { (   0.441,    0.816), (   0.527,    0.756), (   0.655,    0.649), (   0.760,    0.516), (   0.819,    0.388) }   1   2
227 13258 { (   0.441,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   1   1
227 13259 { (   0.425,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0  10
227 13260 { (   0.423,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   9
227 13261 { (   0.421,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   8
227 13262 { (   0.418,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   7
227 13263 { (   0.416,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   6
227 13264 { (   0.413,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   5
227 13265 { (   0.410,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   4
227 13266 { (   0.407,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   3
227 13267 { (   0.403,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   2
227 13268 { (   0.398,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   1
227 13269 { (   0.393,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   0
227 13270 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
227 13271 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.393) }   3  49
227 13272 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.398) }   4  99
227 13273 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.438) }   4  99
227 13274 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.441) }   4  98
227 13275 { (   0.388,    0.825), (   0.516,    0.768), (   0.649,    0.669), (   0.756,    0.553), (   0.816,    0.441) }   3  49
227 13276 { (   0.424,    0.820), (   0.533,    0.765), (   0.656,    0.668), (   0.756,    0.553), (   0.816,    0.441) }   0   1
228 13277 { (   0.441,    0.816), (   0.541,    0.763), (   0.659,    0.667), (   0.756,    0.553), (   0.816,    0.441) }   0   2
228 13278 { (   0.441,    0.816), (   0.553,    0.756), (   0.664,    0.664), (   0.756,    0.553), (   0.816,    0.441) }   1   1
228 13279 { (   0.441,    0.816), (   0.553,    0.756), (   0.667,    0.659), (   0.763,    0.541), (   0.816,    0.441) }   3  50
228 13280 { (   0.441,    0.816), (   0.553,    0.756), (   0.668,    0.656), (   0.765,    0.533), (   0.820,    0.424) }   4  99
228 13281 { (   0.441,    0.816), (   0.553,    0.756), (   0.669,    0.649), (   0.768,    0.516), (   0.825,    0.388) }   4 100
228 13282 { (   0.441,    0.816), (   0.533,    0.756), (   0.658,    0.649), (   0.761,    0.516), (   0.820,    0.388) }   1   3
228 13283 { (   0.441,    0.816), (   0.527,    0.756), (   0.655,    0.649), (   0.760,    0.516), (   0.819,    0.388) }   1   2
228 13284 { (   0.441,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   1   1
228 13285 { (   0.425,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0  10
228 13286 { (   0.423,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   9
228 13287 { (   0.421,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   8
228 13288 { (   0.418,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   7
228 13289 { (   0.416,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   6
228 13290 { (   0.413,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   5
228 13291 { (   0.410,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   4
228 13292 { (   0.407,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   3
228 13293 { (   0.403,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   2
228 13294 { (   0.398,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   1
228 13295 { (   0.393,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   0
228 13296 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
228 13297 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.393) }   3  49
228 13298 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.398) }   4  99
228 13299 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.438) }   4  99
228 13300 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.441) }   4  98
228 13301 { (   0.388,    0.825), (   0.516,    0.768), (   0.649,    0.669), (   0.756,    0.553), (   0.816,    0.441) }   3  49
228 13302 { (   0.424,    0.820), (   0.533,    0.765), (   0.656,    0.668), (   0.756,    0.553), (   0.816,    0.441) }   0   1
229 13303 { (   0.441,    0.816), (   0.541,    0.763), (   0.659,    0.667), (   0.756,    0.553), (   0.816,    0.441) }   0   2
229 13304 { (   0.441,    0.816), (   0.553,    0.756), (   0.664,    0.664), (   0.756,    0.553), (   0.816,    0.441) }   1   1
229 13305 { (   0.441,    0.816), (   0.553,    0.756), (   0.667,    0.659), (   0.763,    0.541), (   0.816,    0.441) }   3  50
229 13306 { (   0.441,    0.816), (   0.553,    0.756), (   0.668,    0.656), (   0.765,    0.533), (   0.820,    0.424) }   4  99
229 13307 { (   0.441,    0.816), (   0.553,    0.756), (   0.669,    0.649), (   0.768,    0.516), (   0.825,    0.388) }   4 100
229 13308 { (   0.441,    0.816), (   0.533,    0.756), (   0.658,    0.649), (   0.761,    0.516), (   0.820,    0.388) }   1   3
229 13309 { (   0.441,    0.816), (   0.527,    0.756), (   0.655,    0.649), (   0.760,    0.516), (   0.819,    0.388) }   1   2
229 13310 { (   0.441,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   1   1
229 13311 { (   0.425,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0  10
229 13312 { (   0.423,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   9
229 13313 { (   0.421,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   8
229 13314 { (   0.418,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   7
229 13315 { (   0.416,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   6
229 13316 { (   0.413,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   5
229 13317 { (   0.410,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   4
229 13318 { (   0.407,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   3
229 13319 { (   0.403,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   2
229 13320 { (   0.398,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   1
229 13321 { (   0.393,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   0
229 13322 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
229 13323 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.393) }   3  49
229 13324 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.398) }   4  99
229 13325 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.438) }   4  99
229 13326 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.441) }   4  98
229 13327 { (   0.388,    0.825), (   0.516,    0.768), (   0.649,    0.669), (   0.756,    0.553), (   0.816,    0.441) }   3  49
229 13328 { (   0.424,    0.820), (   0.533,    0.765), (   0.656,    0.668), (   0.756,    0.553), (   0.816,    0.441) }   0   1
230 13329 { (   0.441,    0.816), (   0.541,    0.763), (   0.659,    0.667), (   0.756,    0.553), (   0.816,    0.441) }   0   2
230 13330 { (   0.441,    0.816), (   0.553,    0.756), (   0.664,    0.664), (   0.756,    0.553), (   0.816,    0.441) }   1   1
230 13331 { (   0.441,    0.816), (   0.553,    0.756), (   0.667,    0.659), (   0.763,    0.541), (   0.816,    0.441) }   3  50
230 13332 { (   0.441,    0.816), (   0.553,    0.756), (   0.668,    0.656), (   0.765,    0.533), (   0.820,    0.424) }   4  99
230 13333 { (   0.441,    0.816), (   0.553,    0.756), (   0.669,    0.649), (   0.768,    0.516), (   0.825,    0.388) }   4 100
230 13334 { (   0.441,    0.816), (   0.533,    0.756), (   0.658,    0.649), (   0.761,    0.516), (   0.820,    0.388) }   1   3
230 13335 { (   0.441,    0.816), (   0.527,    0.756), (   0.655,    0.649), (   0.760,    0.516), (   0.819,    0.388) }   1   2
230 13336 { (   0.441,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   1   1
230 13337 { (   0.425,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0  10
230 13338 { (   0.423,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   9
230 13339 { (   0.421,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   8
230 13340 { (   0.418,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   7
230 13341 { (   0.416,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   6
230 13342 { (   0.413,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   5
230 13343 { (   0.410,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   4
230 13344 { (   0.407,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   3
230 13345 { (   0.403,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   2
230 13346 { (   0.398,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   1
230 13347 { (   0.393,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   0
230 13348 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
230 13349 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.393) }   3  49
230 13350 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.398) }   4  99
230 13351 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.438) }   4  99
230 13352 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.441) }   4  98
230 13353 { (   0.388,    0.825), (   0.516,    0.768), (   0.649,    0.669), (   0.756,    0.553), (   0.816,    0.441) }   3  49
230 13354 { (   0.424,    0.820), (   0.533,    0.765), (   0.656,    0.668), (   0.756,    0.553), (   0.816,    0.441) }   0   1
231 13355 { (   0.441,    0.816), (   0.541,    0.763), (   0.659,    0.667), (   0.756,    0.553), (   0.816,    0.441) }   0   2
231 13356 { (   0.441,    0.816), (   0.553,    0.756), (   0.664,    0.664), (   0.756,    0.553), (   0.816,    0.441) }   1   1
231 13357 { (   0.441,    0.816), (   0.553,    0.756), (   0.667,    0.659), (   0.763,    0.541), (   0.816,    0.441) }   3  50
231 13358 { (   0.441,    0.816), (   0.553,    0.756), (   0.668,    0.656), (   0.765,    0.533), (   0.820,    0.424) }   4  99
231 13359 { (   0.441,    0.816), (   0.553,    0.756), (   0.669,    0.649), (   0.768,    0.516), (   0.825,    0.388) }   4 100
231 13360 { (   0.441,    0.816), (   0.533,    0.756), (   0.658,    0.649), (   0.761,    0.516), (   0.820,    0.388) }   1   3
231 13361 { (   0.441,    0.816), (   0.527,    0.756), (   0.655,    0.649), (   0.760,    0.516), (   0.819,    0.388) }   1   2
231 13362 { (   0.441,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   1   1
231 13363 { (   0.425,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0  10
231 13364 { (   0.423,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   9
231 13365 { (   0.421,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   8
231 13366 { (   0.418,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   7
231 13367 { (   0.416,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   6
231 13368 { (   0.413,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   5
231 13369 { (   0.410,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   4
231 13370 { (   0.407,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   3
231 13371 { (   0.403,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   2
231 13372 { (   0.398,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   1
231 13373 { (   0.393,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   0
231 13374 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
231 13375 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.393) }   3  49
231 13376 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.398) }   4  99
231 13377 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.438) }   4  99
231 13378 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.441) }   4  98
231 13379 { (   0.388,    0.825), (   0.516,    0.768), (   0.649,    0.669), (   0.756,    0.553), (   0.816,    0.441) }   3  49
231 13380 { (   0.424,    0.820), (   0.533,    0.765), (   0.656,    0.668), (   0.756,    0.553), (   0.816,    0.441) }   0   1
232 13381 { (   0.441,    0.816), (   0.541,    0.763), (   0.659,    0.667), (   0.756,    0.553), (   0.816,    0.441) }   0   2
232 13382 { (   0.441,    0.816), (   0.553,    0.756), (   0.664,    0.664), (   0.756,    0.553), (   0.816,    0.441) }   1   1
232 13383 { (   0.441,    0.816), (   0.553,    0.756), (   0.667,    0.659), (   0.763,    0.541), (   0.816,    0.441) }   3  50
232 13384 { (   0.441,    0.816), (   0.553,    0.756), (   0.668,    0.656), (   0.765,    0.533), (   0.820,    0.424) }   4  99
232 13385 { (   0.441,    0.816), (   0.553,    0.756), (   0.669,    0.649), (   0.768,    0.516), (   0.825,    0.388) }   4 100
232 13386 { (   0.441,    0.816), (   0.533,    0.756), (   0.658,    0.649), (   0.761,    0.516), (   0.820,    0.388) }   1   3
232 13387 { (   0.441,    0.816), (   0.527,    0.756), (   0.655,    0.649), (   0.760,    0.516), (   0.819,    0.388) }   1   2
232 13388 { (   0.441,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   1   1
232 13389 { (   0.425,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0  10
232 13390 { (   0.423,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   9
232 13391 { (   0.421,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   8
232 13392 { (   0.418,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   7
232 13393 { (   0.416,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   6
232 13394 { (   0.413,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   5
232 13395 { (   0.410,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   4
232 13396 { (   0.407,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   3
232 13397 { (   0.403,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   2
232 13398 { (   0.398,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   1
232 13399 { (   0.393,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   0
232 13400 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
232 13401 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.393) }   3  49
232 13402 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.398) }   4  99
232 13403 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.438) }   4  99
232 13404 { (   0.388,    0.817), (   0.516,    0.758), (   0.649,    0.652), (   0.756,    0.522), (   0.816,    0.441) }   4  98
232 13405 { (   0.388,    0.825), (   0.516,    0.768), (   0.649,    0.669), (   0.756,    0.553), (   0.816,    0.441) }   3  49
232 13406 { (   0.424,    0.820), (   0.533,    0.765), (   0.656,    0.668), (   0.756,    0.553), (   0.816,    0.441) }   0   1
233 13407 { (   0.441,    0.816), (   0.541,    0.763), (   0.659,    0.667), (   0.756,    0.553), (   0.816,    0.441) }   0   2
233 13408 { (   0.441,    0.816), (   0.553,    0.756), (   0.664,    0.664), (   0.756,    0.553), (   0.816,    0.441) }   1   1
233 13409 { (   0.441,    0.816), (   0.553,    0.756), (   0.667,    0.659), (   0.763,    0.541), (   0.816,    0.441) }   3  50
233 13410 { (   0.441,    0.816), (   0.553,    0.756), (   0.668,    0.656), (   0.765,    0.533), (   0.820,    0.424) }   4  99
233 13411 { (   0.441,    0.816), (   0.553,    0.756), (   0.669,    0.649), (   0.768,    0.516), (   0.825,    0.388) }   4 100
233 13412 { (   0.441,    0.816), (   0.533,    0.756), (   0.658,    0.649), (   0.761,    0.516), (   0.820,    0.388) }   1   3
233 13413 { (   0.441,    0.816), (   0.527,    0.756), (   0.655,    0.649), (   0.760,    0.516), (   0.819,    0.388) }   1   2
233 13414 { (   0.441,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   1   1
233 13415 { (   0.425,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0  10
233 13416 { (   0.423,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   9
233 13417 { (   0.421,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   8
233 13418 { (   0.418,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   7
233 13419 { (   0.416,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   6
233 13420 { (   0.413,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   5
233 13421 { (   0.410,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   4
233 13422 { (   0.407,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   3
233 13423 { (   0.403,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   2
233 13424 { (   0.398,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   1
233 13425 { (   0.393,    0.816), (   0.522,    0.756), (   0.652,    0.649), (   0.758,    0.516), (   0.817,    0.388) }   0   0
